iteration,elapsed_ns
15280,15282986000
15281,15283987000
15282,15284987000
15283,15285990000
15284,15286987000
15285,15287987000
15286,15288987000
15287,15289987000
15288,15290987000
15289,15291987000
15290,15292987000
15291,15293987000
15292,15294988000
15293,15295988000
15294,15296988000
15295,15297991000
15296,15298988000
15297,15299988000
15298,15300988000
15299,15301988000
15300,15302988000
15301,15303988000
15302,15304989000
15303,15305989000
15304,15306992000
15305,15307989000
15306,15308989000
15307,15309989000
15308,15310989000
15309,15311989000
15310,15312989000
15311,15313989000
15312,15314989000
15313,15315989000
15314,15316990000
15315,15317990000
15316,15318990000
15317,15319990000
15318,15320990000
15319,15321990000
15320,15322990000
15321,15323990000
15322,15324990000
15323,15325990000
15324,15326990000
15325,15327991000
15326,15328991000
15327,15329991000
15328,15330991000
15329,15331991000
15330,15332991000
15331,15333991000
15332,15334991000
15333,15335991000
15334,15336991000
15335,15337991000
15336,15338992000
15337,15339992000
15338,15340992000
15339,15341992000
15340,15342992000
15341,15343992000
15342,15344995000
15343,15345992000
15344,15346992000
15345,15347993000
15346,15348996000
15347,15349993000
15348,15350993000
15349,15351993000
15350,15352996000
15351,15353993000
15352,15354993000
15353,15355996000
15354,15356993000
15355,15357993000
15356,15358993000
15357,15359994000
15358,15360994000
15359,15361994000
15360,15362994000
15361,15363994000
15362,15364997000
15363,15365994000
15364,15366997000
15365,15367994000
15366,15368994000
15367,15369995000
15368,15370995000
15369,15371995000
15370,15372995000
15371,15373995000
15372,15374995000
15373,15375998000
15374,15376995000
15375,15377995000
15376,15378998000
15377,15379995000
15378,15380995000
15379,15381995000
15380,15382996000
15381,15383996000
15382,15384996000
15383,15385999000
15384,15386996000
15385,15387996000
15386,15388996000
15387,15389996000
15388,15390996000
15389,15391996000
15390,15392996000
15391,15393997000
15392,15394997000
15393,15395997000
15394,15396997000
15395,15397997000
15396,15398997000
15397,15399997000
15398,15400997000
15399,15401997000
15400,15402997000
15401,15403997000
15402,15404998000
15403,15405998000
15404,15406998000
15405,15407998000
15406,15408998000
15407,15409998000
15408,15410998000
15409,15411998000
15410,15412998000
15411,15413999000
15412,15414999000
15413,15415999000
15414,15416999000
15415,15417999000
15416,15418999000
15417,15419999000
15418,15420999000
15419,15421999000
15420,15422999000
15421,15423999000
15422,15424999000
15423,15426003000
15424,15427000000
15425,15428000000
15426,15429000000
15427,15430000000
15428,15431000000
15429,15432000000
15430,15433000000
15431,15434000000
15432,15435004000
15433,15436001000
15434,15437001000
15435,15438001000
15436,15439001000
15437,15440001000
15438,15441001000
15439,15442001000
15440,15443001000
15441,15444001000
15442,15445001000
15443,15446001000
15444,15447002000
15445,15448002000
15446,15449002000
15447,15450002000
15448,15451002000
15449,15452002000
15450,15453005000
15451,15454002000
15452,15455002000
15453,15456002000
15454,15457002000
15455,15458002000
15456,15459002000
15457,15460002000
15458,15461003000
15459,15462003000
15460,15463003000
15461,15464003000
15462,15465006000
15463,15466006000
15464,15467003000
15465,15468003000
15466,15469003000
15467,15470003000
15468,15471003000
15469,15472003000
15470,15473004000
15471,15474004000
15472,15475007000
15473,15476004000
15474,15477004000
15475,15478007000
15476,15479004000
15477,15480004000
15478,15481004000
15479,15482004000
15480,15483005000
15481,15484005000
15482,15485005000
15483,15486005000
15484,15487005000
15485,15488005000
15486,15489005000
15487,15490005000
15488,15491005000
15489,15492005000
15490,15493005000
15491,15494006000
15492,15495006000
15493,15496006000
15494,15497006000
15495,15498006000
15496,15499006000
15497,15500009000
15498,15501006000
15499,15502006000
15500,15503006000
15501,15504006000
15502,15505006000
15503,15506007000
15504,15507007000
15505,15508007000
15506,15509010000
15507,15510007000
15508,15511007000
15509,15512007000
15510,15513007000
15511,15514007000
15512,15515007000
15513,15516007000
15514,15517007000
15515,15518007000
15516,15519008000
15517,15520008000
15518,15521008000
15519,15522008000
15520,15523011000
15521,15524008000
15522,15525008000
15523,15526008000
15524,15527008000
15525,15528009000
15526,15529009000
15527,15530009000
15528,15531012000
15529,15532009000
15530,15533009000
15531,15534009000
15532,15535009000
15533,15536009000
15534,15537009000
15535,15538010000
15536,15539010000
15537,15540010000
15538,15541010000
15539,15542010000
15540,15543010000
15541,15544010000
15542,15545010000
15543,15546010000
15544,15547011000
15545,15548011000
15546,15549011000
15547,15550011000
15548,15551011000
15549,15552011000
15550,15553011000
15551,15554011000
15552,15555012000
15553,15556012000
15554,15557012000
15555,15558012000
15556,15559012000
15557,15560012000
15558,15561012000
15559,15562012000
15560,15563012000
15561,15564012000
15562,15565012000
15563,15566012000
15564,15567013000
15565,15568013000
15566,15569013000
15567,15570013000
15568,15571013000
15569,15572013000
15570,15573019000
15571,15574019000
15572,15575019000
15573,15576019000
15574,15577019000
15575,15578019000
15576,15579020000
15577,15580020000
15578,15581020000
15579,15582020000
15580,15583020000
15581,15584020000
15582,15585020000
15583,15586020000
15584,15587020000
15585,15588021000
15586,15589021000
15587,15590021000
15588,15591021000
15589,15592021000
15590,15593021000
15591,15594021000
15592,15595021000
15593,15596021000
15594,15597021000
15595,15598021000
15596,15599022000
15597,15600022000
15598,15601022000
15599,15602022000
15600,15603022000
15601,15604022000
15602,15605022000
15603,15606022000
15604,15607023000
15605,15608023000
15606,15609023000
15607,15610023000
15608,15611023000
15609,15612023000
15610,15613023000
15611,15614023000
15612,15615023000
15613,15616023000
15614,15617023000
15615,15618024000
15616,15619024000
15617,15620024000
15618,15621024000
15619,15622024000
15620,15623024000
15621,15624024000
15622,15625027000
15623,15626027000
15624,15627027000
15625,15628024000
15626,15629024000
15627,15630025000
15628,15631028000
15629,15632025000
15630,15633025000
15631,15634025000
15632,15635025000
15633,15636025000
15634,15637025000
15635,15638025000
15636,15639025000
15637,15640025000
15638,15641025000
15639,15642025000
15640,15643026000
15641,15644026000
15642,15645029000
15643,15646026000
15644,15647026000
15645,15648026000
15646,15649026000
15647,15650026000
15648,15651030000
15649,15652026000
15650,15653027000
15651,15654027000
15652,15655027000
15653,15656027000
15654,15657027000
15655,15658027000
15656,15659027000
15657,15660027000
15658,15661027000
15659,15662027000
15660,15663027000
15661,15664028000
15662,15665028000
15663,15666028000
15664,15667028000
15665,15668028000
15666,15669028000
15667,15670028000
15668,15671028000
15669,15672028000
15670,15673028000
15671,15674028000
15672,15675028000
15673,15676029000
15674,15677029000
15675,15678029000
15676,15679029000
15677,15680029000
15678,15681029000
15679,15682029000
15680,15683029000
15681,15684029000
15682,15685029000
15683,15686029000
15684,15687029000
15685,15688030000
15686,15689030000
15687,15690030000
15688,15691036000
15689,15692036000
15690,15693036000
15691,15694036000
15692,15695036000
15693,15696037000
15694,15697037000
15695,15698037000
15696,15699037000
15697,15700037000
15698,15701041000
15699,15702037000
15700,15703037000
15701,15704038000
15702,15705038000
15703,15706038000
15704,15707038000
15705,15708038000
15706,15709038000
15707,15710038000
15708,15711038000
15709,15712038000
15710,15713038000
15711,15714038000
15712,15715039000
15713,15716039000
15714,15717039000
15715,15718042000
15716,15719039000
15717,15720039000
15718,15721039000
15719,15722039000
15720,15723039000
15721,15724039000
15722,15725040000
15723,15726040000
15724,15727040000
15725,15728040000
15726,15729040000
15727,15730040000
15728,15731040000
15729,15732040000
15730,15733040000
15731,15734040000
15732,15735040000
15733,15736040000
15734,15737041000
15735,15738041000
15736,15739041000
15737,15740045000
15738,15741044000
15739,15742041000
15740,15743041000
15741,15744041000
15742,15745041000
15743,15746042000
15744,15747042000
15745,15748042000
15746,15749042000
15747,15750042000
15748,15751042000
15749,15752042000
15750,15753042000
15751,15754042000
15752,15755046000
15753,15756042000
15754,15757043000
15755,15758046000
15756,15759043000
15757,15760043000
15758,15761043000
15759,15762043000
15760,15763043000
15761,15764043000
15762,15765043000
15763,15766043000
15764,15767044000
15765,15768044000
15766,15769044000
15767,15770044000
15768,15771044000
15769,15772044000
15770,15773044000
15771,15774044000
15772,15775044000
15773,15776045000
15774,15777045000
15775,15778045000
15776,15779045000
15777,15780045000
15778,15781045000
15779,15782045000
15780,15783045000
15781,15784045000
15782,15785045000
15783,15786049000
15784,15787046000
15785,15788049000
15786,15789046000
15787,15790046000
15788,15791046000
15789,15792046000
15790,15793046000
15791,15794046000
15792,15795046000
15793,15796046000
15794,15797046000
15795,15798047000
15796,15799047000
15797,15800047000
15798,15801050000
15799,15802047000
15800,15803047000
15801,15804047000
15802,15805047000
15803,15806047000
15804,15807048000
15805,15808047000
15806,15809048000
15807,15810048000
15808,15811048000
15809,15812048000
15810,15813048000
15811,15814048000
15812,15815048000
15813,15816048000
15814,15817048000
15815,15818049000
15816,15819049000
15817,15820049000
15818,15821049000
15819,15822049000
15820,15823049000
15821,15824049000
15822,15825049000
15823,15826050000
15824,15827050000
15825,15828050000
15826,15829050000
15827,15830050000
15828,15831050000
15829,15832050000
15830,15833050000
15831,15834050000
15832,15835050000
15833,15836050000
15834,15837051000
15835,15838050000
15836,15839051000
15837,15840051000
15838,15841051000
15839,15842051000
15840,15843051000
15841,15844051000
15842,15845051000
15843,15846051000
15844,15847051000
15845,15848051000
15846,15849051000
15847,15850051000
15848,15851052000
15849,15852052000
15850,15853052000
15851,15854052000
15852,15855052000
15853,15856052000
15854,15857052000
15855,15858052000
15856,15859052000
15857,15860053000
15858,15861053000
15859,15862053000
15860,15863053000
15861,15864053000
15862,15865053000
15863,15866056000
15864,15867053000
15865,15868053000
15866,15869053000
15867,15870053000
15868,15871053000
15869,15872054000
15870,15873054000
15871,15874054000
15872,15875054000
15873,15876057000
15874,15877054000
15875,15878054000
15876,15879058000
15877,15880054000
15878,15881054000
15879,15882055000
15880,15883058000
15881,15884055000
15882,15885058000
15883,15886055000
15884,15887055000
15885,15888055000
15886,15889055000
15887,15890055000
15888,15891055000
15889,15892055000
15890,15893056000
15891,15894056000
15892,15895056000
15893,15896056000
15894,15897056000
15895,15898056000
15896,15899056000
15897,15900059000
15898,15901056000
15899,15902056000
15900,15903056000
15901,15904056000
15902,15905057000
15903,15906057000
15904,15907057000
15905,15908057000
15906,15909057000
15907,15910057000
15908,15911057000
15909,15912057000
15910,15913057000
15911,15914057000
15912,15915057000
15913,15916057000
15914,15917058000
15915,15918058000
15916,15919058000
15917,15920058000
15918,15921058000
15919,15922058000
15920,15923058000
15921,15924062000
15922,15925058000
15923,15926058000
15924,15927059000
15925,15928059000
15926,15929059000
15927,15930059000
15928,15931059000
15929,15932059000
15930,15933059000
15931,15934059000
15932,15935059000
15933,15936060000
15934,15937060000
15935,15938060000
15936,15939060000
15937,15940060000
15938,15941060000
15939,15942060000
15940,15943060000
15941,15944060000
15942,15945060000
15943,15946060000
15944,15947060000
15945,15948060000
15946,15949061000
15947,15950061000
15948,15951065000
15949,15952061000
15950,15953061000
15951,15954061000
15952,15955061000
15953,15956061000
15954,15957061000
15955,15958061000
15956,15959062000
15957,15960062000
15958,15961062000
15959,15962062000
15960,15963062000
15961,15964062000
15962,15965062000
15963,15966062000
15964,15967062000
15965,15968062000
15966,15969062000
15967,15970063000
15968,15971063000
15969,15972063000
15970,15973063000
15971,15974063000
15972,15975063000
15973,15976063000
15974,15977063000
15975,15978066000
15976,15979063000
15977,15980067000
15978,15981063000
15979,15982064000
15980,15983064000
15981,15984064000
15982,15985067000
15983,15986067000
15984,15987064000
15985,15988064000
15986,15989064000
15987,15990064000
15988,15991064000
15989,15992065000
15990,15993065000
15991,15994065000
15992,15995065000
15993,15996068000
15994,15997068000
15995,15998065000
15996,15999065000
15997,16000065000
15998,16001065000
15999,16002066000
16000,16003065000
16001,16004065000
16002,16005066000
16003,16006066000
16004,16007066000
16005,16008069000
16006,16009066000
16007,16010066000
16008,16011066000
16009,16012066000
16010,16013066000
16011,16014066000
16012,16015067000
16013,16016067000
16014,16017067000
16015,16018067000
16016,16019067000
16017,16020067000
16018,16021070000
16019,16022071000
16020,16023067000
16021,16024067000
16022,16025068000
16023,16026071000
16024,16027068000
16025,16028068000
16026,16029068000
16027,16030068000
16028,16031068000
16029,16032068000
16030,16033068000
16031,16034072000
16032,16035069000
16033,16036069000
16034,16037069000
16035,16038069000
16036,16039069000
16037,16040069000
16038,16041069000
16039,16042069000
16040,16043069000
16041,16044070000
16042,16045070000
16043,16046070000
16044,16047070000
16045,16048070000
16046,16049070000
16047,16050070000
16048,16051070000
16049,16052070000
16050,16053071000
16051,16054071000
16052,16055071000
16053,16056071000
16054,16057071000
16055,16058071000
16056,16059071000
16057,16060071000
16058,16061071000
16059,16062071000
16060,16063071000
16061,16064072000
16062,16065072000
16063,16066075000
16064,16067075000
16065,16068072000
16066,16069072000
16067,16070072000
16068,16071072000
16069,16072072000
16070,16073072000
16071,16074072000
16072,16075073000
16073,16076073000
16074,16077073000
16075,16078073000
16076,16079073000
16077,16080073000
16078,16081073000
16079,16082073000
16080,16083073000
16081,16084073000
16082,16085077000
16083,16086074000
16084,16087074000
16085,16088074000
16086,16089074000
16087,16090074000
16088,16091074000
16089,16092074000
16090,16093074000
16091,16094074000
16092,16095075000
16093,16096075000
16094,16097075000
16095,16098075000
16096,16099075000
16097,16100075000
16098,16101075000
16099,16102075000
16100,16103076000
16101,16104076000
16102,16105076000
16103,16106076000
16104,16107076000
16105,16108076000
16106,16109076000
16107,16110076000
16108,16111077000
16109,16112077000
16110,16113077000
16111,16114077000
16112,16115077000
16113,16116077000
16114,16117077000
16115,16118077000
16116,16119078000
16117,16120078000
16118,16121078000
16119,16122078000
16120,16123078000
16121,16124078000
16122,16125078000
16123,16126078000
16124,16127078000
16125,16128078000
16126,16129078000
16127,16130079000
16128,16131079000
16129,16132079000
16130,16133079000
16131,16134079000
16132,16135082000
16133,16136079000
16134,16137079000
16135,16138079000
16136,16139079000
16137,16140079000
16138,16141080000
16139,16142080000
16140,16143083000
16141,16144080000
16142,16145080000
16143,16146080000
16144,16147080000
16145,16148080000
16146,16149080000
16147,16150080000
16148,16151084000
16149,16152080000
16150,16153080000
16151,16154081000
16152,16155081000
16153,16156081000
16154,16157081000
16155,16158081000
16156,16159081000
16157,16160081000
16158,16161081000
16159,16162081000
16160,16163081000
16161,16164082000
16162,16165082000
16163,16166082000
16164,16167082000
16165,16168082000
16166,16169082000
16167,16170082000
16168,16171090000
16169,16172090000
16170,16173090000
16171,16174090000
16172,16175090000
16173,16176091000
16174,16177091000
16175,16178094000
16176,16179091000
16177,16180091000
16178,16181091000
16179,16182091000
16180,16183091000
16181,16184091000
16182,16185092000
16183,16186095000
16184,16187092000
16185,16188092000
16186,16189092000
16187,16190092000
16188,16191095000
16189,16192092000
16190,16193092000
16191,16194092000
16192,16195092000
16193,16196092000
16194,16197093000
16195,16198093000
16196,16199093000
16197,16200093000
16198,16201093000
16199,16202093000
16200,16203093000
16201,16204093000
16202,16205093000
16203,16206094000
16204,16207094000
16205,16208094000
16206,16209094000
16207,16210094000
16208,16211094000
16209,16212094000
16210,16213094000
16211,16214094000
16212,16215094000
16213,16216095000
16214,16217095000
16215,16218095000
16216,16219095000
16217,16220095000
16218,16221095000
16219,16222095000
16220,16223095000
16221,16224095000
16222,16225095000
16223,16226096000
16224,16227096000
16225,16228096000
16226,16229096000
16227,16230096000
16228,16231096000
16229,16232096000
16230,16233096000
16231,16234096000
16232,16235096000
16233,16236096000
16234,16237096000
16235,16238097000
16236,16239097000
16237,16240097000
16238,16241100000
16239,16242097000
16240,16243097000
16241,16244097000
16242,16245097000
16243,16246097000
16244,16247097000
16245,16248097000
16246,16249098000
16247,16250098000
16248,16251098000
16249,16252098000
16250,16253098000
16251,16254098000
16252,16255098000
16253,16256098000
16254,16257098000
16255,16258098000
16256,16259098000
16257,16260098000
16258,16261099000
16259,16262099000
16260,16263099000
16261,16264099000
16262,16265099000
16263,16266099000
16264,16267099000
16265,16268099000
16266,16269099000
16267,16270099000
16268,16271099000
16269,16272099000
16270,16273099000
16271,16274100000
16272,16275100000
16273,16276100000
16274,16277100000
16275,16278100000
16276,16279100000
16277,16280100000
16278,16281104000
16279,16282100000
16280,16283100000
16281,16284100000
16282,16285101000
16283,16286101000
16284,16287101000
16285,16288101000
16286,16289101000
16287,16290101000
16288,16291101000
16289,16292101000
16290,16293101000
16291,16294101000
16292,16295101000
16293,16296101000
16294,16297101000
16295,16298102000
16296,16299105000
16297,16300102000
16298,16301102000
16299,16302102000
16300,16303102000
16301,16304102000
16302,16305102000
16303,16306103000
16304,16307103000
16305,16308106000
16306,16309103000
16307,16310103000
16308,16311103000
16309,16312103000
16310,16313103000
16311,16314103000
16312,16315103000
16313,16316103000
16314,16317104000
16315,16318104000
16316,16319104000
16317,16320104000
16318,16321104000
16319,16322107000
16320,16323104000
16321,16324104000
16322,16325108000
16323,16326104000
16324,16327104000
16325,16328105000
16326,16329105000
16327,16330105000
16328,16331105000
16329,16332105000
16330,16333105000
16331,16334105000
16332,16335108000
16333,16336105000
16334,16337105000
16335,16338105000
16336,16339105000
16337,16340106000
16338,16341106000
16339,16342109000
16340,16343106000
16341,16344109000
16342,16345106000
16343,16346106000
16344,16347106000
16345,16348106000
16346,16349106000
16347,16350106000
16348,16351107000
16349,16352107000
16350,16353107000
16351,16354107000
16352,16355107000
16353,16356107000
16354,16357107000
16355,16358107000
16356,16359110000
16357,16360107000
16358,16361107000
16359,16362107000
16360,16363108000
16361,16364108000
16362,16365108000
16363,16366108000
16364,16367108000
16365,16368108000
16366,16369108000
16367,16370108000
16368,16371108000
16369,16372108000
16370,16373108000
16371,16374108000
16372,16375109000
16373,16376109000
16374,16377112000
16375,16378109000
16376,16379109000
16377,16380109000
16378,16381109000
16379,16382109000
16380,16383109000
16381,16384109000
16382,16385113000
16383,16386109000
16384,16387109000
16385,16388110000
16386,16389110000
16387,16390110000
16388,16391113000
16389,16392111000
16390,16393111000
16391,16394111000
16392,16395111000
16393,16396111000
16394,16397115000
16395,16398112000
16396,16399112000
16397,16400112000
16398,16401112000
16399,16402112000
16400,16403112000
16401,16404112000
16402,16405112000
16403,16406112000
16404,16407112000
16405,16408112000
16406,16409112000
16407,16410112000
16408,16411113000
16409,16412113000
16410,16413113000
16411,16414113000
16412,16415113000
16413,16416113000
16414,16417113000
16415,16418113000
16416,16419113000
16417,16420113000
16418,16421114000
16419,16422114000
16420,16423114000
16421,16424114000
16422,16425118000
16423,16426117000
16424,16427114000
16425,16428114000
16426,16429114000
16427,16430118000
16428,16431114000
16429,16432115000
16430,16433115000
16431,16434118000
16432,16435115000
16433,16436115000
16434,16437115000
16435,16438115000
16436,16439115000
16437,16440115000
16438,16441115000
16439,16442115000
16440,16443115000
16441,16444116000
16442,16445116000
16443,16446116000
16444,16447116000
16445,16448116000
16446,16449116000
16447,16450119000
16448,16451119000
16449,16452116000
16450,16453117000
16451,16454117000
16452,16455120000
16453,16456117000
16454,16457117000
16455,16458117000
16456,16459117000
16457,16460117000
16458,16461117000
16459,16462121000
16460,16463117000
16461,16464117000
16462,16465118000
16463,16466121000
16464,16467118000
16465,16468118000
16466,16469118000
16467,16470118000
16468,16471118000
16469,16472118000
16470,16473118000
16471,16474118000
16472,16475119000
16473,16476122000
16474,16477119000
16475,16478119000
16476,16479119000
16477,16480119000
16478,16481119000
16479,16482119000
16480,16483119000
16481,16484119000
16482,16485120000
16483,16486120000
16484,16487120000
16485,16488120000
16486,16489120000
16487,16490120000
16488,16491120000
16489,16492120000
16490,16493120000
16491,16494120000
16492,16495120000
16493,16496120000
16494,16497121000
16495,16498121000
16496,16499121000
16497,16500121000
16498,16501121000
16499,16502121000
16500,16503121000
16501,16504121000
16502,16505121000
16503,16506121000
16504,16507121000
16505,16508125000
16506,16509122000
16507,16510122000
16508,16511122000
16509,16512122000
16510,16513122000
16511,16514122000
16512,16515126000
16513,16516122000
16514,16517126000
16515,16518123000
16516,16519123000
16517,16520123000
16518,16521123000
16519,16522123000
16520,16523123000
16521,16524123000
16522,16525123000
16523,16526123000
16524,16527124000
16525,16528124000
16526,16529124000
16527,16530124000
16528,16531124000
16529,16532127000
16530,16533124000
16531,16534124000
16532,16535124000
16533,16536124000
16534,16537124000
16535,16538124000
16536,16539124000
16537,16540124000
16538,16541125000
16539,16542125000
16540,16543125000
16541,16544125000
16542,16545128000
16543,16546125000
16544,16547125000
16545,16548125000
16546,16549125000
16547,16550125000
16548,16551126000
16549,16552126000
16550,16553126000
16551,16554126000
16552,16555126000
16553,16556126000
16554,16557126000
16555,16558127000
16556,16559127000
16557,16560127000
16558,16561127000
16559,16562127000
16560,16563127000
16561,16564127000
16562,16565127000
16563,16566127000
16564,16567127000
16565,16568131000
16566,16569128000
16567,16570128000
16568,16571128000
16569,16572128000
16570,16573128000
16571,16574128000
16572,16575128000
16573,16576128000
16574,16577128000
16575,16578129000
16576,16579129000
16577,16580129000
16578,16581129000
16579,16582129000
16580,16583129000
16581,16584129000
16582,16585129000
16583,16586129000
16584,16587129000
16585,16588129000
16586,16589130000
16587,16590130000
16588,16591130000
16589,16592133000
16590,16593130000
16591,16594130000
16592,16595130000
16593,16596130000
16594,16597130000
16595,16598130000
16596,16599130000
16597,16600130000
16598,16601130000
16599,16602131000
16600,16603131000
16601,16604131000
16602,16605131000
16603,16606131000
16604,16607131000
16605,16608131000
16606,16609131000
16607,16610131000
16608,16611132000
16609,16612132000
16610,16613132000
16611,16614132000
16612,16615132000
16613,16616135000
16614,16617132000
16615,16618132000
16616,16619132000
16617,16620132000
16618,16621133000
16619,16622133000
16620,16623133000
16621,16624133000
16622,16625136000
16623,16626133000
16624,16627133000
16625,16628133000
16626,16629133000
16627,16630133000
16628,16631133000
16629,16632133000
16630,16633133000
16631,16634134000
16632,16635134000
16633,16636134000
16634,16637134000
16635,16638134000
16636,16639134000
16637,16640134000
16638,16641134000
16639,16642134000
16640,16643134000
16641,16644134000
16642,16645135000
16643,16646135000
16644,16647135000
16645,16648135000
16646,16649135000
16647,16650135000
16648,16651138000
16649,16652135000
16650,16653135000
16651,16654139000
16652,16655135000
16653,16656136000
16654,16657136000
16655,16658136000
16656,16659136000
16657,16660136000
16658,16661136000
16659,16662136000
16660,16663136000
16661,16664136000
16662,16665140000
16663,16666137000
16664,16667137000
16665,16668137000
16666,16669137000
16667,16670137000
16668,16671137000
16669,16672137000
16670,16673137000
16671,16674140000
16672,16675137000
16673,16676138000
16674,16677138000
16675,16678138000
16676,16679138000
16677,16680138000
16678,16681138000
16679,16682138000
16680,16683138000
16681,16684138000
16682,16685138000
16683,16686138000
16684,16687138000
16685,16688139000
16686,16689139000
16687,16690139000
16688,16691139000
16689,16692142000
16690,16693139000
16691,16694139000
16692,16695139000
16693,16696139000
16694,16697139000
16695,16698143000
16696,16699139000
16697,16700140000
16698,16701140000
16699,16702140000
16700,16703140000
16701,16704140000
16702,16705140000
16703,16706140000
16704,16707140000
16705,16708140000
16706,16709141000
16707,16710144000
16708,16711141000
16709,16712141000
16710,16713141000
16711,16714141000
16712,16715145000
16713,16716141000
16714,16717141000
16715,16718141000
16716,16719142000
16717,16720142000
16718,16721142000
16719,16722142000
16720,16723142000
16721,16724142000
16722,16725142000
16723,16726142000
16724,16727146000
16725,16728142000
16726,16729143000
16727,16730143000
16728,16731143000
16729,16732143000
16730,16733143000
16731,16734143000
16732,16735143000
16733,16736143000
16734,16737143000
16735,16738143000
16736,16739144000
16737,16740144000
16738,16741144000
16739,16742144000
16740,16743144000
16741,16744144000
16742,16745144000
16743,16746144000
16744,16747144000
16745,16748144000
16746,16749144000
16747,16750148000
16748,16751144000
16749,16752144000
16750,16753144000
16751,16754145000
16752,16755145000
16753,16756145000
16754,16757145000
16755,16758145000
16756,16759145000
16757,16760145000
16758,16761145000
16759,16762145000
16760,16763145000
16761,16764145000
16762,16765145000
16763,16766146000
16764,16767146000
16765,16768146000
16766,16769146000
16767,16770146000
16768,16771146000
16769,16772146000
16770,16773146000
16771,16774146000
16772,16775146000
16773,16776146000
16774,16777147000
16775,16778147000
16776,16779147000
16777,16780147000
16778,16781147000
16779,16782150000
16780,16783147000
16781,16784147000
16782,16785150000
16783,16786147000
16784,16787148000
16785,16788151000
16786,16789148000
16787,16790148000
16788,16791148000
16789,16792148000
16790,16793148000
16791,16794148000
16792,16795148000
16793,16796148000
16794,16797148000
16795,16798148000
16796,16799148000
16797,16800149000
16798,16801149000
16799,16802149000
16800,16803149000
16801,16804149000
16802,16805152000
16803,16806149000
16804,16807149000
16805,16808149000
16806,16809149000
16807,16810149000
16808,16811149000
16809,16812153000
16810,16813150000
16811,16814150000
16812,16815150000
16813,16816150000
16814,16817150000
16815,16818150000
16816,16819150000
16817,16820150000
16818,16821150000
16819,16822150000
16820,16823150000
16821,16824150000
16822,16825154000
16823,16826151000
16824,16827151000
16825,16828151000
16826,16829151000
16827,16830151000
16828,16831151000
16829,16832151000
16830,16833151000
16831,16834151000
16832,16835151000
16833,16836152000
16834,16837152000
16835,16838152000
16836,16839152000
16837,16840152000
16838,16841152000
16839,16842152000
16840,16843152000
16841,16844152000
16842,16845153000
16843,16846153000
16844,16847153000
16845,16848153000
16846,16849153000
16847,16850153000
16848,16851156000
16849,16852153000
16850,16853153000
16851,16854153000
16852,16855157000
16853,16856153000
16854,16857153000
16855,16858154000
16856,16859154000
16857,16860154000
16858,16861154000
16859,16862154000
16860,16863154000
16861,16864154000
16862,16865154000
16863,16866157000
16864,16867154000
16865,16868154000
16866,16869154000
16867,16870154000
16868,16871155000
16869,16872155000
16870,16873155000
16871,16874158000
16872,16875158000
16873,16876159000
16874,16877155000
16875,16878155000
16876,16879155000
16877,16880155000
16878,16881155000
16879,16882155000
16880,16883156000
16881,16884156000
16882,16885156000
16883,16886156000
16884,16887156000
16885,16888156000
16886,16889159000
16887,16890156000
16888,16891156000
16889,16892156000
16890,16893156000
16891,16894156000
16892,16895157000
16893,16896157000
16894,16897157000
16895,16898157000
16896,16899160000
16897,16900160000
16898,16901157000
16899,16902157000
16900,16903157000
16901,16904157000
16902,16905157000
16903,16906161000
16904,16907157000
16905,16908158000
16906,16909158000
16907,16910158000
16908,16911158000
16909,16912158000
16910,16913158000
16911,16914158000
16912,16915158000
16913,16916158000
16914,16917158000
16915,16918159000
16916,16919159000
16917,16920159000
16918,16921159000
16919,16922159000
16920,16923159000
16921,16924159000
16922,16925159000
16923,16926159000
16924,16927159000
16925,16928159000
16926,16929159000
16927,16930160000
16928,16931160000
16929,16932160000
16930,16933160000
16931,16934160000
16932,16935163000
16933,16936160000
16934,16937160000
16935,16938160000
16936,16939160000
16937,16940160000
16938,16941161000
16939,16942161000
16940,16943161000
16941,16944161000
16942,16945161000
16943,16946161000
16944,16947161000
16945,16948161000
16946,16949161000
16947,16950161000
16948,16951165000
16949,16952161000
16950,16953162000
16951,16954162000
16952,16955162000
16953,16956165000
16954,16957162000
16955,16958162000
16956,16959166000
16957,16960162000
16958,16961162000
16959,16962162000
16960,16963162000
16961,16964162000
16962,16965163000
16963,16966163000
16964,16967163000
16965,16968163000
16966,16969163000
16967,16970163000
16968,16971163000
16969,16972163000
16970,16973163000
16971,16974163000
16972,16975163000
16973,16976163000
16974,16977167000
16975,16978164000
16976,16979164000
16977,16980167000
16978,16981167000
16979,16982164000
16980,16983167000
16981,16984164000
16982,16985168000
16983,16986164000
16984,16987168000
16985,16988165000
16986,16989165000
16987,16990165000
16988,16991165000
16989,16992165000
16990,16993165000
16991,16994165000
16992,16995165000
16993,16996165000
16994,16997169000
16995,16998165000
16996,16999165000
16997,17000166000
16998,17001166000
16999,17002166000
17000,17003166000
17001,17004166000
17002,17005166000
17003,17006166000
17004,17007166000
17005,17008166000
17006,17009166000
17007,17010167000
17008,17011167000
17009,17012167000
17010,17013167000
17011,17014167000
17012,17015167000
17013,17016167000
17014,17017167000
17015,17018167000
17016,17019167000
17017,17020168000
17018,17021168000
17019,17022168000
17020,17023168000
17021,17024168000
17022,17025168000
17023,17026168000
17024,17027168000
17025,17028168000
17026,17029168000
17027,17030168000
